"name","category","size","duration","format","profile","hdr","bitrate","framerate","resolution","audios","subtitles","audio_langs","subtitle_langs"
"Re - ZERO, Starting Life in Another World (2016) - S01E16 - 016 - The Greed of a Pig [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.29 GiB","00:25:17","HEVC","Main 10","-","1277 kb/s","23.976","1920x1080","[en, Opus, 124 kb/s, 2ch, default]; [ja, Opus, 188 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E18 - 018 - From Zero [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.43 GiB","00:26:35","HEVC","Main 10","-","2002 kb/s","23.976","1920x1080","[en, Opus, 126 kb/s, 2ch, default]; [ja, Opus, 190 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E06 - 006 - The Sound of Chains [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.37 GiB","00:25:07","HEVC","Main 10","-","1606 kb/s","23.976","1920x1080","[en, Opus, 124 kb/s, 2ch, default]; [ja, Opus, 186 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E05 - 005 - The Morning of Our Promise Is Still Distant [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.26 GiB","00:25:04","HEVC","Main 10","-","1145 kb/s","23.976","1920x1080","[en, Opus, 123 kb/s, 2ch, default]; [ja, Opus, 188 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E04 - 004 - The Happy Roswaal Mansion Family [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.34 GiB","00:25:09","HEVC","Main 10","-","1431 kb/s","23.976","1920x1080","[en, Opus, 125 kb/s, 2ch, default]; [ja, Opus, 189 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E19 - 019 - Battle Against the White Whale [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.38 GiB","00:25:25","HEVC","Main 10","-","1713 kb/s","23.976","1920x1080","[en, Opus, 127 kb/s, 2ch, default]; [ja, Opus, 192 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E03 - 003 - Starting Life from Zero in Another World [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.28 GiB","00:25:07","HEVC","Main 10","-","1268 kb/s","23.976","1920x1080","[en, Opus, 121 kb/s, 2ch, default]; [ja, Opus, 184 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E17 - 017 - Disgrace in the Extreme [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.37 GiB","00:25:16","HEVC","Main 10","-","1672 kb/s","23.976","1920x1080","[en, Opus, 121 kb/s, 2ch, default]; [ja, Opus, 185 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E20 - 045 - The Beginning of the Sanctuary and the Beginning of the End [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.46 GiB","00:29:31","HEVC","Main 10","-","1909 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 197 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E15 - 015 - The Outside of Madness [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.39 GiB","00:25:18","HEVC","Main 10","-","1888 kb/s","23.976","1920x1080","[en, Opus, 124 kb/s, 2ch, default]; [ja, Opus, 188 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E01 - 001 - The End of the Beginning and the Beginning of the End [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.53 GiB","00:50:01","HEVC","Main 10","-","1188 kb/s","23.976","1920x1080","[en, Opus, 122 kb/s, 2ch, default]; [ja, Opus, 186 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E24 - 024 - The Self-Proclaimed Knight and the Greatest Knight [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit]-Proclaimed.mkv","anime","0.44 GiB","00:25:31","HEVC","Main 10","-","2133 kb/s","23.976","1920x1080","[en, Opus, 121 kb/s, 2ch, default]; [ja, Opus, 187 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E22 - 022 - A Flash of Sloth [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.38 GiB","00:25:08","HEVC","Main 10","-","1806 kb/s","23.976","1920x1080","[en, Opus, 121 kb/s, 2ch, default]; [ja, Opus, 187 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E10 - 035 - I Know Hell [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.27 GiB","00:26:38","HEVC","Main 10","-","1124 kb/s","23.976","1920x1080","[en, AAC, 129 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E17 - 042 - A Journey Through Memories [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.49 GiB","00:29:31","HEVC","Main 10","-","2035 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E23 - 048 - Love Me Down to My Blood and Guts [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.77 GiB","00:29:31","HEVC","Main 10","-","3430 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 186 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E16 - 041 - Nobody Can Lift a Quain Stone Alone [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.59 GiB","00:29:31","HEVC","Main 10","-","2547 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E07 - 032 - Friend [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.26 GiB","00:26:31","HEVC","Main 10","-","946 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 190 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E19 - 044 - The Permafrost of Elior Forest [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.48 GiB","00:29:38","HEVC","Main 10","-","1983 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 190 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E01 - 026 - Each Ones Promise [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.29 GiB","00:28:41","HEVC","Main 10","-","1147 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 186 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E11 - 036 - The Taste of Death [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.37 GiB","00:26:11","HEVC","Main 10","-","1670 kb/s","23.976","1920x1080","[en, AAC, 129 kb/s, 2ch, default]; [ja, Opus, 189 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S01E02 - 002 - Reunion with the Witch [HDTV-1080p][Opus 2.0][EN+JA][x265 10bit].mkv","anime","0.37 GiB","00:24:58","HEVC","Main 10","-","1599 kb/s","23.976","1920x1080","[en, Opus, 123 kb/s, 2ch, default]; [ja, Opus, 187 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E15 - 040 - Otto Suwen A Reason to Believe [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.91 GiB","00:27:31","HEVC","Main 10","-","4433 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 189 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E02 - 027 - The Next Location [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.38 GiB","00:25:41","HEVC","Main 10","-","1491 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 192 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E21 - 046 - Reunion of Roars [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.3 GiB","00:29:31","HEVC","Main 10","-","1112 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E03 - 028 - The Long-Awaited Reunion [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit]-Awaited.mkv","anime","0.3 GiB","00:25:31","HEVC","Main 10","-","1349 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 195 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E14 - 039 - Straight Bet [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.24 GiB","00:28:09","HEVC","Main 10","-","898 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 190 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E24 - 049 - Choose Me [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","1.08 GiB","00:29:31","HEVC","Main 10","-","4890 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 193 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E25 - 050 - Offbeat Steps Under the Moonlight [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.4 GiB","00:29:31","HEVC","Main 10","-","1563 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 192 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E08 - 033 - The Value of Life [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.36 GiB","00:24:11","HEVC","Main 10","-","1453 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E13 - 038 - The Sounds That Make You Want to Cry [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.27 GiB","00:27:01","HEVC","Main 10","-","1101 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 192 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E06 - 031 - The Maidens Gospel [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.26 GiB","00:26:11","HEVC","Main 10","-","1097 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 186 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E04 - 029 - Parent and Child [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.5 GiB","00:29:31","HEVC","Main 10","-","1975 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 196 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E05 - 030 - A Step Forward [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.34 GiB","00:26:13","HEVC","Main 10","-","1272 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 195 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E12 - 037 - The Witches Tea Party [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.34 GiB","00:27:01","HEVC","Main 10","-","1450 kb/s","23.976","1920x1080","[en, AAC, 129 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E09 - 034 - Love Love Love Love Love Love You [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.28 GiB","00:24:47","HEVC","Main 10","-","1165 kb/s","23.976","1920x1080","[en, AAC, 129 kb/s, 2ch, default]; [ja, Opus, 191 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E22 - 047 - Happiness Reflected on the Waters Surface [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.39 GiB","00:29:01","HEVC","Main 10","-","1615 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 192 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Attack on Titan (2013) - S03E02 - 039 - Pain [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.25 GiB","00:23:56","AV1","Main","-","1143 kb/s","23.976","1920x1080","[ja, Opus, 118 kb/s, 2ch, default]; [en, Opus, 123 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Re - ZERO, Starting Life in Another World (2016) - S02E18 - 043 - The Day Betelgeuse Laughed [HDTV-1080p][AAC 2.0][EN+JA][x265 10bit].mkv","anime","0.52 GiB","00:29:31","HEVC","Main 10","-","2194 kb/s","23.976","1920x1080","[en, AAC, 128 kb/s, 2ch, default]; [ja, Opus, 190 kb/s, 2ch]","[en, ASS, default|forced]; [en, ASS, default]","en,ja","en"
"Attack on Titan (2013) - S03E04 - 041 - Trust [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.25 GiB","00:23:56","AV1","Main","-","1128 kb/s","23.976","1920x1080","[ja, Opus, 120 kb/s, 2ch, default]; [en, Opus, 125 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E01 - 038 - Smoke Signal [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.2 GiB","00:23:56","AV1","Main","-","898 kb/s","23.976","1920x1080","[ja, Opus, 118 kb/s, 2ch, default]; [en, Opus, 123 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E19 - 056 - The Basement [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.24 GiB","00:23:56","AV1","Main","-","1060 kb/s","23.976","1920x1080","[ja, Opus, 124 kb/s, 2ch, default]; [en, Opus, 127 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E16 - 053 - Perfect Game [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.28 GiB","00:23:56","AV1","Main","-","1295 kb/s","23.976","1920x1080","[ja, Opus, 124 kb/s, 2ch, default]; [en, Opus, 126 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E07 - 044 - Wish [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.31 GiB","00:23:56","AV1","Main","-","1488 kb/s","23.976","1920x1080","[ja, Opus, 125 kb/s, 2ch, default]; [en, Opus, 126 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E22 - 059 - The Other Side of the Wall [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.24 GiB","00:23:41","AV1","Main","-","1081 kb/s","23.976","1920x1080","[ja, Opus, 121 kb/s, 2ch, default]; [en, Opus, 127 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E11 - 048 - Bystander [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.19 GiB","00:23:56","AV1","Main","-","802 kb/s","23.976","1920x1080","[ja, Opus, 121 kb/s, 2ch, default]; [en, Opus, 125 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E03 - 040 - Old Story [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.21 GiB","00:23:56","AV1","Main","-","900 kb/s","23.976","1920x1080","[ja, Opus, 125 kb/s, 2ch, default]; [en, Opus, 128 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E13 - 050 - The Town Where Everything Began [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.28 GiB","00:23:56","AV1","Main","-","1310 kb/s","23.976","1920x1080","[ja, Opus, 119 kb/s, 2ch, default]; [en, Opus, 123 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E10 - 047 - Friends [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.24 GiB","00:23:56","AV1","Main","-","1098 kb/s","23.976","1920x1080","[ja, Opus, 121 kb/s, 2ch, default]; [en, Opus, 123 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E18 - 055 - Midnight Sun [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.19 GiB","00:23:56","AV1","Main","-","913 kb/s","23.976","1920x1080","[ja, Opus, 115 kb/s, 2ch, default]; [en, Opus, 118 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E15 - 052 - Descent [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.27 GiB","00:23:56","AV1","Main","-","1262 kb/s","23.976","1920x1080","[ja, Opus, 123 kb/s, 2ch, default]; [en, Opus, 124 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E12 - 049 - Night of the Battle to Retake the Wall [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.25 GiB","00:23:41","AV1","Main","-","1150 kb/s","23.976","1920x1080","[ja, Opus, 118 kb/s, 2ch, default]; [en, Opus, 125 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E06 - 043 - Sin [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.24 GiB","00:23:56","AV1","Main","-","1089 kb/s","23.976","1920x1080","[ja, Opus, 125 kb/s, 2ch, default]; [en, Opus, 128 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E08 - 045 - Outside the Walls of Orvud District [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.32 GiB","00:23:56","AV1","Main","-","1529 kb/s","23.976","1920x1080","[ja, Opus, 123 kb/s, 2ch, default]; [en, Opus, 126 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E17 - 054 - Hero [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.33 GiB","00:23:56","AV1","Main","-","1610 kb/s","23.976","1920x1080","[ja, Opus, 121 kb/s, 2ch, default]; [en, Opus, 123 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E05 - 042 - Reply [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.22 GiB","00:23:56","AV1","Main","-","975 kb/s","23.976","1920x1080","[ja, Opus, 127 kb/s, 2ch, default]; [en, Opus, 131 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E09 - 046 - Ruler of the Walls [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.33 GiB","00:23:56","AV1","Main","-","1585 kb/s","23.976","1920x1080","[ja, Opus, 123 kb/s, 2ch, default]; [en, Opus, 126 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E14 - 051 - Thunder Spears [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.33 GiB","00:23:56","AV1","Main","-","1593 kb/s","23.976","1920x1080","[ja, Opus, 124 kb/s, 2ch, default]; [en, Opus, 125 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S04E14 - 073 - Savagery [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.26 GiB","00:23:57","AV1","Main","-","1047 kb/s","23.976","1920x1080","[ja, Opus, 118 kb/s, 2ch, default]; [en, Opus, 121 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S03E21 - 058 - Attack Titan [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.21 GiB","00:23:56","AV1","Main","-","873 kb/s","23.976","1920x1080","[ja, Opus, 122 kb/s, 2ch, default]; [en, Opus, 127 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S04E24 - 083 - Pride [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.26 GiB","00:23:56","AV1","Main","-","1200 kb/s","23.976","1920x1080","[ja, Opus, 121 kb/s, 2ch, default]; [en, Opus, 120 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
"Attack on Titan (2013) - S04E02 - 061 - Midnight Train [Bluray-1080p][Opus 2.0][JA+EN][AV1 10bit]-Trix.mkv","anime","0.25 GiB","00:23:57","AV1","Main","-","1026 kb/s","23.976","1920x1080","[ja, Opus, 119 kb/s, 2ch, default]; [en, Opus, 122 kb/s, 2ch, default]","[en, ASS, default]; [en, ASS, forced]","en,ja","en"
